image_name,pred_shape,pred_color,pred_form,pred_imprint,top1_medicine,top1_score,top2_medicine,top2_score,top3_medicine,top3_score,true_label,true_medicine
681800303.jpg,OVAL,WHITE,C42998,LUPIN300,cefuroxime axetil,2.3513071895424833,CEFPROZIL,2.3513071895424833,cefuroxime axetil,2.3513071895424833,LUPIN303,cefuroxime axetil
615700120.jpg,CAPSULE,BLUE,C25158,AATOMANTIN10MG,Dicyclomine Hydrochloride,1.7208333333333332,TEMODAR,1.607142857142857,ALTACE,1.568390804597701,ALTACE10MGMP,ALTACE
005911119.jpg,OVAL,WHITE,C42998,WPI1191,Mirtazapine,2.0583333333333336,Mirtazapine,1.9166666666666667,Hydrocodone Bitartrate and Acetaminophen Tablets,1.793956043956044,WPI1119,Mirtazapine
00093-7306-06_NLMIMAGE10_BC42DE66.jpg,CAPSULE,WHITE,C25158,TEVA7307,Amlodipine and Benazepril Hydrochloride,2.357843137254902,Celecoxib,2.3513071895424833,Prazosin Hydrochloride,2.122549019607843,TEVA7306,Celecoxib
604290792.jpg,OVAL,WHITE,C42998,1WARFARINTARO,Warfarin Sodium,2.459051724137931,Warfarin Sodium,2.459051724137931,Warfarin Sodium,2.459051724137931,10WARFARINTARO,Warfarin Sodium
604290320.jpg,OVAL,WHITE,C42998,APOLEP20,LISINOPRIL,1.925,Torsemide,1.8937908496732025,FOSINOPRIL Na,1.8055555555555556,LE20APO,LEFLUNOMIDE
002282636.jpg,OVAL,WHITE,C42931,R663,Gabapentin,1.988888888888889,Gabapentin,1.7666666666666666,Spironolactone,1.7666666666666666,R636,Gabapentin
16714-0042-11_NLMIMAGE10_3F441F90.jpg,ROUND,ORANGE,C42998,N022,Allopurinol,2.25,Allopurinol,2.0,Alprazolam,1.8571428571428572,N021,Allopurinol
000060019.jpg,OVAL,WHITE,C42998,NARINERINIG,Targretin,1.4045454545454545,Targretin,1.4045454545454545,EDECRIN,1.3819444444444444,MSD19,PRINIVIL
00555092602.jpg,OVAL,GREEN,C42998,BARR269,Warfarin Sodium,1.6785714285714286,Metoclopramide,1.5487012987012987,Metoclopramide,1.5487012987012987,9266BARR,Warfarin Sodium
00555087402.jpg,OVAL,BLUE,C42998,BARRR84,Warfarin Sodium,1.6785714285714286,Meclizine Hydrochloride,1.6071428571428572,Meclizine Hydrochloride,1.6071428571428572,8744BARR,Warfarin Sodium
605052578.jpg,OVAL,WHITE,C42931,APOAL10,ATORVASTATIN CALCIUM,2.3214285714285716,ATORVASTATIN CALCIUM,2.3214285714285716,ATORVASTATIN CALCIUM,2.3214285714285716,APOA10,ATORVASTATIN CALCIUM
009045810.jpg,OVAL,YELLOW,C42998,E104,lisinopril,2.75,lisinopril,2.75,Sulindac,2.107142857142857,E104,lisinopril
000040144.jpg,CAPSULE,RED,C25158,ROROFORIN00,Rifadin,1.6590909090909092,Rifadin,1.4772727272727273,nifedipine,1.2516129032258065,ROCALTROL05ROCHE,Rocaltrol
633040692.jpg,CAPSULE,GREEN,C25158,RX699,Clindamycin hydrochloride,2.1,Clindamycin hydrochloride,2.1,Minocycline hydrochloride,2.1,RX692,Clindamycin hydrochloride
009046176.jpg,ROUND,WHITE,C42998,AN571,Bethanechol Chloride,2.4924242424242427,Bethanechol Chloride,2.4924242424242427,Bacolfen,2.144230769230769,AN571,Bethanechol Chloride
005271369.jpg,CAPSULE,ORANGE,C25158,LANNETT1369,Danazol,2.6231884057971016,Danazol,2.6231884057971016,Danazol,2.2028985507246377,LANNETT1369,Danazol
605050034.jpg,OVAL,WHITE,C42931,APO00440,Etodolac,2.228468899521531,PAROXETINE,2.0416666666666665,PAROXETINE,2.0416666666666665,APO034600,Gemfibrozil
498840659.jpg,ROUND,PINK,C42998,ACG008,Candesartan cilexetil,2.53021978021978,ATACAND,2.53021978021978,Candesartan cilexetil,1.6868131868131868,ACG008,Candesartan cilexetil
001439928.jpg,OVAL,WHITE,C42998,WW928,Ciprofloxacin,2.25,Ciprofloxacin,2.25,Lisinopril,2.1,WW928,Ciprofloxacin
605053778.jpg,CAPSULE,BROWN,C25158,EEROOXORXR57,Venlafaxine Hydrochloride,1.5,Venlafaxine Hydrochloride,1.5,Effexor,1.4423076923076923,EFFEXORXR375,Venlafaxine Hydrochloride
627560761.jpg,ROUND,WHITE,C42998,761,Torsemide,2.75,Lisinopril,2.357142857142857,Torsemide,2.0833333333333335,761,Torsemide
00093-4237-01_A323D19E.jpg,ROUND,WHITE,C42998,232238,Oxybutynin Chloride,2.0833333333333335,oxycodone hydrochloride,1.9166666666666665,Oxybutynin Chloride,1.8214285714285714,80Z4237,Nadolol
000540036.jpg,ROUND,WHITE,C42931,54712,Clarithromycin,1.9090909090909092,Perindopril Erbumine,1.893939393939394,PredniSONE,1.893939393939394,54271,Clarithromycin
000390066.jpg,ROUND,WHITE,C42998,GLIPA800,PLETAL,1.7055555555555555,Acetaminophen,1.6964285714285714,Extra Strength Mapap,1.6964285714285714,LASIX80,Lasix
00574-0220-01_0D0886B4.jpg,ROUND,WHITE,C42998,2502,Exemestane,1.9166666666666665,Acarbose,1.905844155844156,Liothyronine Sodium,1.8833333333333335,5220,Liothyronine Sodium
510790991.jpg,ROUND,WHITE,C42998,MT7,Tramadol Hydrochloride,2.107142857142857,Tramadol Hydrochloride,2.107142857142857,Myambutol,1.9666666666666668,MT7,Tramadol Hydrochloride
433530510.jpg,ROUND,YELLOW,C42998,R539,Carbidopa and levodopa,2.438888888888889,Carbidopa and levodopa,2.438888888888889,Carbidopa and levodopa,2.357142857142857,539,Carbidopa and levodopa
597620540.jpg,ROUND,BLUE,C42930,GXL25,Glipizide,2.047619047619048,Glucotrol,2.047619047619048,Glipizide,1.85,GXL25,Glipizide
001431209.jpg,ROUND,WHITE,C42998,SANTSONE20,Furosemide,1.95,Deltasone,1.8863636363636362,Deltasone,1.8863636363636362,WESTWARD209,Chlorothiazide
619581101.jpg,OVAL,PINK,C42931,GSI,COMPLERA,2.5,Stribild,1.85,simvastatin,1.7166666666666668,GSI,COMPLERA
50111091501.jpg,ROUND,WHITE,C42998,PA915,Torsemide,2.4924242424242427,Torsemide,2.143939393939394,Microgestin,2.143939393939394,PA915,Torsemide
422910641.jpg,CAPSULE,BLUE,C25158,505220,Nicardipine Hydrochloride,1.6833333333333336,Fenofibrate,1.6666666666666665,Cephalexin,1.6666666666666665,E502,Nicardipine Hydrochloride
005915552.jpg,ROUND,WHITE,C42998,DANDAN5522,Prednisone,2.234848484848485,Prednisone,2.234848484848485,Allopurinol,2.143939393939394,DAN5552,Metronidazole
00093-7325-01_852D42DA.jpg,OVAL,ORANGE,C42998,937325,Trandolapril,2.357142857142857,Trandolapril,2.357142857142857,Trandolapril,1.9835164835164836,937325,Trandolapril
007812228.jpg,CAPSULE,WHITE,C25158,DG657,Oxazepam,1.75,Fluoxetine Hydrochloride,1.75,Fluoxetine Hydrochloride,1.75,GG597,Thiothixene
47335-0673-81_NLMIMAGE10_5A402D11.jpg,CAPSULE,GREEN,C25158,7637,Alendronate Sodium,1.6071428571428572,Bupropion hydrochloride,1.6071428571428572,Alendronate Sodium,1.6071428571428572,673673,Diltiazem Hydrochloride
00527-1311-01_2D2696B4.jpg,ROUND,WHITE,C42998,LCL131,Terbutaline Sulfate,2.0892857142857144,Terbutaline Sulfate,2.0892857142857144,Terbutaline Sulfate,2.0892857142857144,LCI1311,Terbutaline Sulfate
008320302.jpg,ROUND,ORANGE,C42992,83250,Chlorpromazine Hydrochloride,2.2424242424242427,Chlorpromazine Hydrochloride,1.893939393939394,guanfacine,1.85,83250,Chlorpromazine Hydrochloride
001312480.jpg,OVAL,BLUE,C42931,SP200,Vimpat,2.4924242424242427,Vimpat,1.893939393939394,Cefuroxime Axetil,1.7403846153846154,SP200,Vimpat
433530833.jpg,ROUND,WHITE,C42998,TEVA778,Pioglitazone,2.166666666666667,Pioglitazone,2.166666666666667,Pioglitazone,2.166666666666667,787TEVA,Atenolol
003781043.jpg,ROUND,BLUE,C42930,M943,Divalproex Sodium,2.188888888888889,Bupropion Hydrochloride,1.7666666666666666,Divalproex Sodium,1.7666666666666666,M943,Divalproex Sodium
00093-7241-06_8B2945BA.jpg,ROUND,ORANGE,C42931,937247,Risperidone,2.2335164835164836,Risperidone,1.9835164835164836,Risperidone,1.9835164835164836,937241,Risperidone
605050101.jpg,CAPSULE,WHITE,C42931,APO101,PAROXETINE,2.28021978021978,PAROXETINE,2.28021978021978,PAROXETINE,2.28021978021978,APO101,PAROXETINE
54092-0191-12_281C9444.jpg,CAPSULE,BLUE,C25158,SIG240400MG,Ramipril,1.962121212121212,Ramipril,1.9318181818181817,Ramipril,1.9318181818181817,S429500MG,Pentasa
66424-0020-01_NLMIMAGE10_1A038D6C.jpg,CAPSULE,PINK,C25158,PDIP141,Gabapentin,1.7380952380952381,Gabapentin,1.7380952380952381,Gabapentin,1.7380952380952381,PH014,Diphenhydramine HCL
00603-5803-25_550EAA85.jpg,OVAL,BROWN,C42931,5095V,Sulfasalazine,1.6590909090909092,citalopram hydrobromide,1.6,Risperidone,1.5454545454545454,5905V,Sulfasalazine
005361046.jpg,ROUND,WHITE,C42998,CCI76,Sodium Bicarbonate Antacid,2.1500000000000004,Ludent,1.7000000000000002,Griseofulvin,1.65,CPC76,Sodium Bicarbonate Antacid
231550107.jpg,ROUND,WHITE,C42998,H107,Hydroxyzine Hydrochloride,2.188888888888889,promethazine hydrochloride,2.107142857142857,metformin hydrochloride,2.0166666666666666,H107,Hydroxyzine Hydrochloride
00093100501.jpg,CAPSULE,WHITE,C42998,935,GLYBURIDE,2.0833333333333335,Naproxen,1.8571428571428572,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,1.8571428571428572,935,Naproxen
675440720.jpg,ROUND,BLUE,C42998,2684V,Diazepam,2.4924242424242427,Diazepam,2.4924242424242427,Allopurinol,1.893939393939394,2684V,Diazepam
00093-5512-89_NLMIMAGE10_C33661E3.jpg,CAPSULE,GREEN,C25158,935125935115,Carbamazepine,1.914814814814815,GALZIN,1.7584615384615383,Cefdinir,1.5944444444444443,935512935512,Carbamazepine
00093-0928-06_6926B4E5.jpg,ROUND,GREEN,C42998,TEVA289,Hydrochlorothiazide,2.1527777777777777,Pravastatin Sodium,1.9305555555555556,Pravastatin Sodium,1.9305555555555556,928TEVA,Lovastatin
003780221.jpg,ROUND,GREEN,C42998,M221,Timolol Maleate,2.438888888888889,Hydrochlorothiazide,2.0,JANUVIA,1.8571428571428572,M221,Timolol Maleate
00009-7663-04_FD12FEA7.jpg,ROUND,WHITE,C42927,6673,Aromasin,2.0,Alendronate Sodium,1.8571428571428572,Alendronate Sodium,1.8571428571428572,7663,Aromasin
003783611.jpg,ROUND,WHITE,C42998,ML11,Liothyronine sodium,2.438888888888889,Clopidogrel,2.107142857142857,Lovastatin,2.0166666666666666,ML11,Liothyronine sodium
552890738.jpg,OVAL,WHITE,C42998,ABRS123,Potassium Chloride,2.3083333333333336,Potassium Chloride,2.3083333333333336,Potassium Chloride,2.3083333333333336,ABRS123,Potassium Chloride
422910627.jpg,CAPSULE,WHITE,C42998,931020,ibuprofen,1.75,Sotalol Hydrochloride,1.7335164835164836,Enalapril Maleate and Hydrochlorothiazide,1.6868131868131868,102693,Nefazodone Hydrochloride
00093555001.jpg,CAPSULE,BLUE,C25158,TEVA5505,Olanzapine and Fluoxetine,2.330065359477124,Olanzapine and Fluoxetine,2.330065359477124,Clindamycin Hydrochloride,2.122549019607843,TEVA5550,Dexmethylphenidate Hydrochloride
674050577.jpg,ROUND,WHITE,C42931,AN77,Hydroxyzine Hydrochloride,2.438888888888889,Hydroxyzine Hydrochloride,2.438888888888889,Methyldopa,2.357142857142857,AN77,Hydroxyzine Hydrochloride
00143-1445-10_211B90FC.jpg,ROUND,WHITE,C42998,WATSONDID45,Lisinopril,2.148268398268398,Verapamil Hydrochloride,1.9891774891774892,Verapamil Hydrochloride,1.9891774891774892,WESTWARD445,Phenobarbital
00049-2340-05_381C9C54.jpg,ROUND,ORANGE,C42931,PFIZERAPO,VFEND,1.75,Relpax,1.6666666666666665,Relpax,1.6666666666666665,REP40PFIZER,Relpax
422910618.jpg,ROUND,WHITE,C42998,MP2585,Albuterol,2.143939393939394,Albuterol,2.143939393939394,CLONIDINE HYDROCHLORIDE,1.9166666666666665,25MP84,MINOXIDIL
003780421.jpg,OVAL,ORANGE,C42998,MYLAN214,Haloperidol,2.330065359477124,Methyldopa,2.107843137254902,Naproxen,1.8790849673202614,MYLAN421,Methyldopa
00093077801.jpg,ROUND,PINK,C42998,937333,Metoprolol Tartrate,2.0,Amiodarone Hydrochloride,1.9368131868131868,Venlafaxine Hydrochloride,1.8392857142857144,9393778,Carbamazepine
675440474.jpg,ROUND,WHITE,C42998,2060AV,Alprazolam,1.8333333333333335,Acetaminophen And Codeine,1.8214285714285714,Acetaminophen And Codeine,1.8214285714285714,2065V4,Acetaminophen And Codeine
004063243.jpg,ROUND,WHITE,C42998,M2,Furosemide,2.75,Furosemide,2.75,Hydromorphone Hydrochloride,2.216666666666667,M2,Hydromorphone Hydrochloride
003786044.jpg,ROUND,WHITE,C42998,MRN1,Risperidone,2.188888888888889,Irbesartan,2.0166666666666666,Repaglinide,2.0166666666666666,MRN1,Risperidone
576640223.jpg,ROUND,WHITE,C42998,223,oxycodone hydrochloride,2.75,Cilostazol,2.1,Liothyronine Sodium,1.9166666666666665,223,oxycodone hydrochloride
504580641.jpg,ROUND,YELLOW,C42931,MON000,Topamax,1.697802197802198,Topamax,1.5,Topamax,1.447802197802198,OMN100,Topamax
51285052402.jpg,ROUND,WHITE,C42998,OP707,Antabuse,2.4924242424242427,Disulfiram,2.4924242424242427,Urecholine,2.143939393939394,OP707,Antabuse
006034655.jpg,ROUND,ORANGE,C42931,E225,Montelukast Sodium,2.5,FROVA,1.7666666666666666,Montelukast Sodium,1.75,E225,Montelukast Sodium
646790786.jpg,OVAL,RED,C42931,W786,"CARBIDOPA, LEVODOPA AND ENTACAPONE",2.5,"CARBIDOPA, LEVODOPA AND ENTACAPONE",2.0,Entacapone,2.0,W786,"CARBIDOPA, LEVODOPA AND ENTACAPONE"
007815816.jpg,OVAL,YELLOW,C42931,717,HYZAAR,2.75,losartan potassium and hydrochlorothiazide,2.75,HYZAAR,2.75,717,losartan potassium and hydrochlorothiazide
504190861.jpg,ROUND,WHITE,C42998,EPOCEEE50,Acarbose,1.8868421052631579,Precose,1.8868421052631579,Precose,1.8868421052631579,PRECOSE50,Precose
16729-0184-17_NLMIMAGE10_473B23D9.jpg,ROUND,ORANGE,C42998,H3,Hydrochlorothiazide,2.216666666666667,Hydralazine Hydrochloride,1.9166666666666665,Hydralazine Hydrochloride,1.9166666666666665,H3,Hydrochlorothiazide
604290388.jpg,ROUND,BLUE,C42931,M753,Fexofenadine Hydrochloride,2.438888888888889,Fexofenadine Hydrochloride,2.438888888888889,Fexofenadine Hydrochloride,2.438888888888889,M753,Fexofenadine Hydrochloride
00093-2203-01_CE27E77F.jpg,ROUND,WHITE,C42998,TEVA2202,Metoclopramide,2.3513071895424833,Metoclopramide,2.3513071895424833,Pioglitazone,2.122549019607843,TEVA2203,Metoclopramide
009045165.jpg,ROUND,BROWN,C42998,LCL038,Candesartan cilexetil,1.6868131868131868,ATACAND,1.6868131868131868,SENNA,1.6666666666666665,GPIW2,Senna-Lax
000744314.jpg,OVAL,BROWN,C42954,Z1,Paricalcitol,1.7166666666666668,Paricalcitol,1.7166666666666668,Paricalcitol,1.7166666666666668,AZF,Zemplar
000746123.jpg,OVAL,WHITE,C42998,FAF,Fenofibrate,1.4833333333333334,Fenofibrate,1.4833333333333334,Tricor,1.4833333333333334,FO,Tricor
60505-2966-07_NLMIMAGE10_923EC936.jpg,OVAL,PINK,C42931,AMDICA030,Mirtazapine,1.638888888888889,SELZENTRY,1.6111111111111112,Citalopram,1.527777777777778,APOMYC360,Mycophenolic Acid
16714-0355-01_NLMIMAGE10_D2446943.jpg,OVAL,YELLOW,C42931,E11,Sulindac,2.5,Levetiracetam,2.357142857142857,Levetiracetam,2.357142857142857,E11,Levetiracetam
004063249.jpg,ROUND,WHITE,C42998,M3,Chlorthalidone,1.9666666666666668,Metoprolol Succinate,1.9666666666666668,Metoprolol succinate,1.9666666666666668,M8,Hydromorphone Hydrochloride
00078-0568-45_NLMIMAGE10_6C443641.jpg,ROUND,YELLOW,C42998,CCCMG,COARTEM,1.628787878787879,Carbidopa and Levodopa,1.35,Stendra,1.3,NCCG,COARTEM
00185-0550-30_NLMIMAGE10_433BA1DD.jpg,CAPSULE,WHITE,C25158,E505,Oxazepam,2.0166666666666666,Nicardipine Hydrochloride,2.0,Ursodiol,2.0,E550,itraconazole
53489-0331-01_17078BDC.jpg,ROUND,BROWN,C42931,MP8,Imipramine Hydrochloride,2.357142857142857,Imipramine Hydrochloride,2.357142857142857,Nystatin,2.1,MP8,Imipramine Hydrochloride
005363414.jpg,ROUND,WHITE,C42998,P250,ciprofloxacin,2.438888888888889,Repaglinide,2.25,Fluconazole,2.25,AP025,Calcium carbonate
00006-0112-54_131609E0.jpg,ROUND,ORANGE,C42931,I12,Losartan Potassium,1.9666666666666668,Minocycline Hydrochloride,1.8571428571428572,JANUVIA,1.8333333333333335,112,JANUVIA
005910488.jpg,ROUND,GREEN,C42998,WATSON884,Estradiol,2.3973684210526316,Estradiol,2.3973684210526316,Jolivette,2.1868421052631577,WATSON488,Estradiol
000693220.jpg,CAPSULE,BLUE,C25158,FEDOZEEENTIN222,Feldene,1.5,Piroxicam,1.5,RESTORIL,1.4543189368770764,FELDENEPFIZER322,Feldene
000060275.jpg,ROUND,PINK,C42998,SYLUANDIN25,Deltasone,1.641025641025641,Lisinopril,1.6399521531100478,Lotensin,1.5681818181818181,MRK275SINGULAIR,SINGULAIR
00378-1813-01_4823A43D.jpg,OVAL,PINK,C42998,ML00,Methylprednisolone,1.7666666666666666,Savella,1.6,MethylpredniSOLONE,1.6,ML10,Levothyroxine Sodium
006032127.jpg,OVAL,WHITE,C42998,2087V,Alprazolam,2.4924242424242427,Alprazolam,1.893939393939394,Amlodipine Besylate,1.893939393939394,2087V,Alprazolam
501110456.jpg,ROUND,BLUE,C42998,LAIVAA456,Oxybutynin Chloride,2.1944444444444446,Oxybutynin Chloride,2.1944444444444446,Propranolol Hydrochloride,1.8611111111111112,PLIVA456,Oxybutynin Chloride
673860314.jpg,OVAL,WHITE,C42998,100,Meloxicam,2.25,NOXAFIL,2.25,Fluconazole,2.25,10,Onfi
620370597.jpg,CAPSULE,WHITE,C25158,AMINERPR250MG,Dipentum,1.8642857142857143,TEMODAR,1.8452380952380953,HYCAMTIN,1.8081896551724137,ANDRX597120MG,Cartia
002282128.jpg,ROUND,ORANGE,C42998,2221,Hydrochlorothiazide,2.25,Hydrochlorothiazide,2.0,JANUVIA,1.8571428571428572,R128,Clonidine Hydrochloride
006036241.jpg,ROUND,WHITE,C42998,95727,Dexmethylphenidate Hydrochloride,2.011904761904762,Lisinopril,1.8166666666666664,Trihexyphenidyl Hydrochloride,1.8106060606060608,5972V,Trihexyphenidyl Hydrochloride
006032108.jpg,ROUND,WHITE,C42998,2108V,Amlodipine Besylate,2.4924242424242427,Carisoprodol,2.143939393939394,Amlodipine Besylate,2.143939393939394,2108V,Amlodipine Besylate
50111039701.jpg,ROUND,ORANGE,C42998,PLIVA379,Hydralazine Hydrochloride,2.357843137254902,Hydralazine Hydrochloride,2.2401960784313726,Hydralazine Hydrochloride,2.2401960784313726,PLIVA397,Hydralazine Hydrochloride
009045125.jpg,ROUND,WHITE,C42998,44131,Acarbose,1.9772727272727273,Buffered Aspirin,1.9772727272727273,Buprenorphine HCl,1.9772727272727273,44113,SudoGest
003100754.jpg,OVAL,PINK,C42931,RERCOTER50,PERCOCET,1.553030303030303,Zithromax,1.4924749163879598,PERCOCET,1.462121212121212,40CRESTOR,CRESTOR
001151332.jpg,CAPSULE,BROWN,C25158,NERONERIN250MG,SUTENT,1.6583333333333332,Neurontin,1.579744816586922,Neurontin,1.579744816586922,MAMPHETSALTS25MG,"Dextroamphetamine Saccharate, Amphetamine Aspartate, Dextroamphetamine Sulfate and Amphetamine Sulfate"
55111-0281-30_3C161E20.jpg,OVAL,YELLOW,C42931,RDY128,Levofloxacin,2.1373626373626378,Simvastatin,1.9835164835164836,VALSARTAN,1.7954545454545454,RDY281,Levofloxacin
49884-0562-11_NLMIMAGE10_703BB85D.jpg,ROUND,WHITE,C42931,PAR255,Carvedilol,1.9772727272727273,Imipramine Hydrochloride,1.916666666666667,Imipramine Hydrochloride,1.916666666666667,PAR562,Lamotrigine Extended Release
003780616.jpg,ROUND,ORANGE,C42931,M5090,Nifedipine,1.85,Thioridazine Hydrochloride,1.8452380952380953,Bisoprolol Fumarate and Hydrochlorothiazide,1.75,M5950,Thioridazine Hydrochloride
