,Unnamed: 0,ID,splcolor_text,splshape_text,product_code,medicine_name,dosage_form,splimage,splimprint,original_name,num_colors,num_imprints,image_path,shape_label,color_label
1652,3942,37986,WHITE,ROUND,16729-023,BICALUTAMIDE,C42998,167290023,B50,167290023.jpg,1,1.0,data/pillbox_production_images_full_202008/167290023.jpg,10,10
1653,9198,11134,WHITE,ROUND,50436-0053,ESCITALOPRAM,C42931,00093585101,5851;10,00093585101.jpg,1,2.0,data/pillbox_production_images_full_202008/00093585101.jpg,10,10
1654,7828,25036,BROWN,CAPSULE,63629-1452,LOPERAMIDE HYDROCHLORIDE,C25158,00093031105,TEVA;0311,00093031105.jpg,1,2.0,data/pillbox_production_images_full_202008/00093031105.jpg,1,2
1655,8480,19003,WHITE,ROUND,0677-1932,GLYCOPYRROLATE,C42998,006771932,G2,006771932.jpg,1,1.0,data/pillbox_production_images_full_202008/006771932.jpg,10,10
1656,7720,61095,BLUE,CAPSULE,60687-310,POTASSIUM CHLORIDE,C42916,53746-0542-05_RXNAVIMAGE10_A94D54DA,AMNEAL;542,53746-0542-05_RXNAVIMAGE10_A94D54DA.jpg,1,2.0,data/pillbox_production_images_full_202008/53746-0542-05_RXNAVIMAGE10_A94D54DA.jpg,1,1
1657,7864,11741,WHITE,ROUND,64720-333,HYDROCORTISONE,C42998,647200333,CP;333,647200333.jpg,1,2.0,data/pillbox_production_images_full_202008/647200333.jpg,10,10
1658,4911,2523,WHITE,OVAL,0406-0362,HYDROCODONE BITARTRATE AND ACETAMINOPHEN,C42998,00406-0362-01_D115E8BF,M362,00406-0362-01_D115E8BF.jpg,1,1.0,data/pillbox_production_images_full_202008/00406-0362-01_D115E8BF.jpg,7,10
1659,3116,42302,WHITE,ROUND,64764-301,ACTOS,C42998,647640301,ACTOS;30,647640301.jpg,1,2.0,data/pillbox_production_images_full_202008/647640301.jpg,10,10
1660,7825,11312,BLUE,CAPSULE,0093-4069,PRAZOSIN HYDROCHLORIDE,C25158,00093-4069-01_E126F0B7,TEVA;4069,00093-4069-01_E126F0B7.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-4069-01_E126F0B7.jpg,1,1
1661,7756,9816,ORANGE,CAPSULE,60429-021,AMOXICILLIN,C25158,604290021,WC;730;,604290021.jpg,1,3.0,data/pillbox_production_images_full_202008/604290021.jpg,1,5
1662,7334,8697,WHITE,ROUND,60505-3723,RIZATRIPTAN BENZOATE,C42999,60505-3723-01_NLMIMAGE10_2841943C,APO;RZ;5,60505-3723-01_NLMIMAGE10_2841943C.jpg,1,3.0,data/pillbox_production_images_full_202008/60505-3723-01_NLMIMAGE10_2841943C.jpg,10,10
1663,3820,4393,WHITE,ROUND,0378-0127,PINDOLOL,C42998,003780127,M;127,003780127.jpg,1,2.0,data/pillbox_production_images_full_202008/003780127.jpg,10,10
1664,3014,3334,PURPLE,CAPSULE,60505-2531,ZIPRASIDONE HYDROCHLORIDE,C25158,605052531,APO;ZIP;80,605052531.jpg,2,3.0,data/pillbox_production_images_full_202008/605052531.jpg,1,7
1665,6813,54606,BROWN,ROUND,70518-0163,FAMOTIDINE,C42931,00172572860,TEVA;5728,00172572860.jpg,1,2.0,data/pillbox_production_images_full_202008/00172572860.jpg,10,2
1666,7869,56599,PINK,ROUND,52544-384,ZOVIA 1/50E-28,C42998,52544038428PART1OF2,WATSON;384,52544038428part1of2.jpg,1,2.0,data/pillbox_production_images_full_202008/52544038428part1of2.jpg,10,6
1667,9636,14523,WHITE,CAPSULE,62756-142,METFORMIN HYDROCHLORIDE,C42927,627560142,142,627560142.jpg,1,1.0,data/pillbox_production_images_full_202008/627560142.jpg,1,10
1668,7904,21423,WHITE,OVAL,63304-827,ATORVASTATIN CALCIUM,C42931,63304-0827-90_F51C7A93,RX12,63304-0827-90_F51C7A93.jpg,1,1.0,data/pillbox_production_images_full_202008/63304-0827-90_F51C7A93.jpg,7,10
1670,440,29190,YELLOW,ROUND,0078-0127,CLOZARIL,C42998,000780127,CLOZARIL;100,000780127.jpg,1,2.0,data/pillbox_production_images_full_202008/000780127.jpg,10,11
1672,822,34793,PINK,CAPSULE,0093-4068,PRAZOSIN HYDROCHLORIDE,C25158,00093-4068-01_CC26E637,TEVA;4068,00093-4068-01_CC26E637.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-4068-01_CC26E637.jpg,1,6
1673,771,47745,WHITE,ROUND,0062-0214,GRIFULVIN V,C42998,00062-0214-60_9515CABE,ORTHO;214,00062-0214-60_9515CABE.jpg,1,2.0,data/pillbox_production_images_full_202008/00062-0214-60_9515CABE.jpg,10,10
1674,2144,1967,PINK,ROUND,13668-133,FELODIPINE,C42927,13668-0133-01_NLMIMAGE10_703B3819,33;5,13668-0133-01_NLMIMAGE10_703B3819.jpg,1,2.0,data/pillbox_production_images_full_202008/13668-0133-01_NLMIMAGE10_703B3819.jpg,10,6
1675,8304,36903,WHITE,ROUND,67405-543,TERBINAFINE,C42998,674050543,AN;543,674050543.jpg,1,2.0,data/pillbox_production_images_full_202008/674050543.jpg,10,10
1676,5321,4950,WHITE,ROUND,51079-759,ATENOLOL,C42998,510790759,M;A2,510790759.jpg,1,2.0,data/pillbox_production_images_full_202008/510790759.jpg,10,10
1678,8519,42670,WHITE,ROUND,0603-5780,SULFAMETHOXAZOLE AND TRIMETHOPRIM,C42998,006035780,5897;V,006035780.jpg,1,2.0,data/pillbox_production_images_full_202008/006035780.jpg,10,10
1679,7058,64327,WHITE,CAPSULE,50090-3180,FLUOXETINE,C25158,50111064701,PLIVA;647;PLIVA;647,50111064701.jpg,1,4.0,data/pillbox_production_images_full_202008/50111064701.jpg,1,10
1680,965,25570,WHITE,OVAL,0245-0272,OXANDROLONE,C42998,002450272,10;US,002450272.jpg,1,2.0,data/pillbox_production_images_full_202008/002450272.jpg,7,10
1681,6485,19734,PINK,ROUND,0093-0073,ZOLPIDEM TARTRATE,C42931,000930073,TEVA;73,000930073.jpg,1,2.0,data/pillbox_production_images_full_202008/000930073.jpg,10,6
1682,2405,51568,BROWN,ROUND,52301-303,FORMULA 303,C42998,52A2FF06-76CC-5A87-E054-00144FF8D46C,36,52a2ff06-76cc-5a87-e054-00144ff8d46c.jpg,1,1.0,data/pillbox_production_images_full_202008/52a2ff06-76cc-5a87-e054-00144ff8d46c.jpg,10,2
1683,7070,18688,WHITE,ROUND,42291-391,LISINOPRIL AND HYDROCHLOROTHIAZIDE,C42998,422910391,E;152,422910391.jpg,1,2.0,data/pillbox_production_images_full_202008/422910391.jpg,10,10
1684,5870,13292,GREEN,CAPSULE,64764-541,PREVACID,C42902,647640541,TAP;PREVACID;15,647640541.jpg,2,3.0,data/pillbox_production_images_full_202008/647640541.jpg,1,4
1685,5605,3139,WHITE,ROUND,0054-0112,PERINDOPRIL ERBUMINE,C42998,000540112,54;715,000540112.jpg,1,2.0,data/pillbox_production_images_full_202008/000540112.jpg,10,10
1686,6594,30015,WHITE,CAPSULE,68084-347,LOSARTAN POTASSIUM,C42931,7C74EE11-5814-39CD-E053-2A91AA0A5D6C,Z16,7c74ee11-5814-39cd-e053-2a91aa0a5d6c.jpg,1,1.0,data/pillbox_production_images_full_202008/7c74ee11-5814-39cd-e053-2a91aa0a5d6c.jpg,1,10
1687,6422,30076,WHITE,ROUND,65162-350,ACETAMINOPHEN,C42998,651620350,GPI;A325,651620350.jpg,1,2.0,data/pillbox_production_images_full_202008/651620350.jpg,10,10
1688,2825,30916,GREEN,ROUND,0378-4186,SERTRALINE HYDROCHLORIDE,C42931,00378-4186-93_37219BDC,M;S1,00378-4186-93_37219BDC.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-4186-93_37219BDC.jpg,10,4
1689,344,23778,WHITE,CAPSULE,0093-7306,CELECOXIB,C25158,00093-7306-06_NLMIMAGE10_BC42DE66,TEVA;7306,00093-7306-06_NLMIMAGE10_BC42DE66.jpg,2,2.0,data/pillbox_production_images_full_202008/00093-7306-06_NLMIMAGE10_BC42DE66.jpg,1,10
1690,6449,72650,BLACK,CAPSULE,70518-1752,CHLORDIAZEPOXIDE HYDROCHLORIDE,C25158,00555003302,barr;033,00555003302.jpg,2,2.0,data/pillbox_production_images_full_202008/00555003302.jpg,1,0
1691,5260,22468,YELLOW,ROUND,68462-303,HEATHER,C42998,68462-0303-29_NLMIMAGE10_5745AB9D,G;303,68462-0303-29_NLMIMAGE10_5745AB9D.jpg,1,2.0,data/pillbox_production_images_full_202008/68462-0303-29_NLMIMAGE10_5745AB9D.jpg,10,11
1692,4307,29095,YELLOW,SQUARE,59762-0059,ALPRAZOLAM,C42927,597620059,G;1,597620059.jpg,1,2.0,data/pillbox_production_images_full_202008/597620059.jpg,11,11
1693,222,25057,PINK,ROUND,52343-060,METOPROLOL TARTRATE,C42931,523430060,C;74,523430060.jpg,1,2.0,data/pillbox_production_images_full_202008/523430060.jpg,10,6
1694,4094,5528,WHITE,OVAL,0054-0114,VALACYCLOVIR,C42998,000540114,54356,000540114.jpg,1,1.0,data/pillbox_production_images_full_202008/000540114.jpg,7,10
1695,3179,23162,BLUE,ROUND,0555-0775,"DEXTROAMPHETAMINE SACCHARATE, AMPHETAMINE ASPARTATE, DEXTROAMPHETAMINE SULFATE AND AMPHETAMINE SULFATE",C42998,005550775,b;775;7;1;2,005550775.jpg,1,5.0,data/pillbox_production_images_full_202008/005550775.jpg,10,1
1696,4479,11017,PINK,ROUND,0378-0494,NIFEDIPINE,C42930,003780494,M;090,003780494.jpg,1,2.0,data/pillbox_production_images_full_202008/003780494.jpg,10,6
1697,8513,21846,WHITE,ROUND,0378-0757,ATENOLOL,C42998,003780757,M;757,003780757.jpg,1,2.0,data/pillbox_production_images_full_202008/003780757.jpg,10,10
1698,834,26813,WHITE,OVAL,0093-9477,GLYBURIDE,C42998,000939477,GLYBUR,000939477.jpg,1,1.0,data/pillbox_production_images_full_202008/000939477.jpg,7,10
1699,4504,39429,WHITE,ROUND,0310-0401,ACCOLATE,C42931,003100401,ACCOLATE10,003100401.jpg,1,1.0,data/pillbox_production_images_full_202008/003100401.jpg,10,10
1700,820,32208,PINK,ROUND,43547-271,ROPINIROLE HYDROCHLORIDE,C42931,43547-0271-10_NLMIMAGE10_7A3EBD05,975;HH,43547-0271-10_NLMIMAGE10_7A3EBD05.jpg,1,2.0,data/pillbox_production_images_full_202008/43547-0271-10_NLMIMAGE10_7A3EBD05.jpg,10,6
1701,5622,5907,BROWN,ROUND,0536-5904,SENEXON,C42897,005365904,TCL080,005365904.jpg,1,1.0,data/pillbox_production_images_full_202008/005365904.jpg,10,2
1702,9286,81122,WHITE,OVAL,60687-559,METHOCARBAMOL,C42998,31722-0533-05_NLMIMAGE10_B33C59C2,114;H,31722-0533-05_NLMIMAGE10_B33C59C2.jpg,1,2.0,data/pillbox_production_images_full_202008/31722-0533-05_NLMIMAGE10_B33C59C2.jpg,7,10
1703,7107,32062,WHITE,ROUND,0378-5525,ROPINIROLE,C42998,003785525,M;N;25,003785525.jpg,1,3.0,data/pillbox_production_images_full_202008/003785525.jpg,10,10
1704,8434,2784,BROWN,OVAL,0093-1715,WARFARIN SODIUM,C42998,00093171501,TV;3;1715,00093171501.jpg,1,3.0,data/pillbox_production_images_full_202008/00093171501.jpg,7,2
1705,1626,39318,PINK,ROUND,0310-6105,ONGLYZA,C42931,003106105,5;4215,003106105.jpg,1,2.0,data/pillbox_production_images_full_202008/003106105.jpg,10,6
1707,7645,17368,WHITE,ROUND,60429-622,OLANZAPINE,C42931,604290622,APO;OLA;7;5,604290622.jpg,1,4.0,data/pillbox_production_images_full_202008/604290622.jpg,10,10
1708,1189,17227,WHITE,ROUND,0054-0245,CODEINE SULFATE,C42998,000540245,60;54;412,000540245.jpg,1,3.0,data/pillbox_production_images_full_202008/000540245.jpg,10,10
1709,2990,3897,RED,ROUND,0185-0048,BENAZEPRIL HYDROCHLORIDE,C42931,00185-0048-01_94234A0A,E;48,00185-0048-01_94234A0A.jpg,1,2.0,data/pillbox_production_images_full_202008/00185-0048-01_94234A0A.jpg,10,8
1710,2379,23484,ORANGE,CAPSULE,68180-221,NIACIN,C42927,68180-0221-01_NLMIMAGE10_4B3C25D1,LU;D11,68180-0221-01_NLMIMAGE10_4B3C25D1.jpg,1,2.0,data/pillbox_production_images_full_202008/68180-0221-01_NLMIMAGE10_4B3C25D1.jpg,1,5
1711,1099,9873,PINK,OVAL,62856-583,BANZEL,C42931,628560583,263,628560583.jpg,1,1.0,data/pillbox_production_images_full_202008/628560583.jpg,7,6
1712,2337,35477,WHITE,ROUND,0378-6103,TOPIRAMATE,C42931,003786103,M;T13,003786103.jpg,1,2.0,data/pillbox_production_images_full_202008/003786103.jpg,10,10
1713,8637,71103,BROWN,ROUND,71205-163,PHENAZOPYRIDINE HYDROCHLORIDE,C42931,NO_PRODUCT_IMAGE,813,no_product_image.jpg,1,1.0,data/pillbox_production_images_full_202008/no_product_image.jpg,10,2
1714,6534,17782,WHITE,OVAL,0378-3951,ATORVASTATIN CALCIUM,C42931,00378-3951-05_NLMIMAGE10_553AAAE5,20,00378-3951-05_NLMIMAGE10_553AAAE5.jpg,1,1.0,data/pillbox_production_images_full_202008/00378-3951-05_NLMIMAGE10_553AAAE5.jpg,7,10
1715,2613,29658,WHITE,ROUND,49938-101,DAPSONE,C42998,499380101,JACOBUS;100;101,499380101.jpg,1,3.0,data/pillbox_production_images_full_202008/499380101.jpg,10,10
1716,2210,15384,BLUE,ROUND,0781-1516,POTASSIUM CHLORIDE,C42930,00781-1516-01_EA0DF56F,USL;8,00781-1516-01_EA0DF56F.jpg,1,2.0,data/pillbox_production_images_full_202008/00781-1516-01_EA0DF56F.jpg,10,1
1717,51,44024,WHITE,CAPSULE,68382-069,SIMVASTATIN,C42931,683820069,ZA23,683820069.jpg,1,1.0,data/pillbox_production_images_full_202008/683820069.jpg,1,10
1719,9743,65130,WHITE,OVAL,15338-332,IBUPROFEN,C42998,NO_PRODUCT_IMAGE,IP;466,no_product_image.jpg,1,2.0,data/pillbox_production_images_full_202008/no_product_image.jpg,7,10
1720,1024,4579,WHITE,ROUND,54505-331,HYDROCORTISONE,C42998,54505-0331-05_NLMIMAGE10_093B84CC,CP;331,54505-0331-05_NLMIMAGE10_093B84CC.jpg,1,2.0,data/pillbox_production_images_full_202008/54505-0331-05_NLMIMAGE10_093B84CC.jpg,10,10
1721,7889,34090,WHITE,OVAL,55289-182,AMOXICILLIN,C42893,00093226801,9;3;2268,00093226801.jpg,1,3.0,data/pillbox_production_images_full_202008/00093226801.jpg,7,10
1722,1721,11107,WHITE,ROUND,0378-1051,ENALAPRIL MALEATE,C42998,003781051,M;E15,003781051.jpg,1,2.0,data/pillbox_production_images_full_202008/003781051.jpg,10,10
1723,2083,3269,BLUE,CAPSULE,0143-3141,DOXYCYCLINE HYCLATE,C42936,001433141,West;ward;3141,001433141.jpg,1,3.0,data/pillbox_production_images_full_202008/001433141.jpg,1,1
1724,8096,43258,YELLOW,CAPSULE,65862-154,PAROXETINE,C42931,65862-0154-30_B71C5BD2,C;55,65862-0154-30_B71C5BD2.jpg,1,2.0,data/pillbox_production_images_full_202008/65862-0154-30_B71C5BD2.jpg,1,11
1725,4363,11486,GREEN,ROUND,0173-0759,LAMICTAL,C42930,00173-0759-60_F219797B,LAMICTAL;XR;50,00173-0759-60_F219797B.jpg,1,3.0,data/pillbox_production_images_full_202008/00173-0759-60_F219797B.jpg,10,4
1726,8447,6335,WHITE,ROUND,43353-344,METFORMIN HYDROCHLORIDE,C42931,433530344,GP127,433530344.jpg,1,1.0,data/pillbox_production_images_full_202008/433530344.jpg,10,10
1727,4365,83219,WHITE,ROUND,71205-472,ACYCLOVIR,C42998,67CEBB68-5AB8-0E60-E053-2991AA0A0FBE,Y212,67cebb68-5ab8-0e60-e053-2991aa0a0fbe.jpg,1,1.0,data/pillbox_production_images_full_202008/67cebb68-5ab8-0e60-e053-2991aa0a0fbe.jpg,10,10
1728,4562,31588,BROWN,OVAL,60429-062,OXCARBAZEPINE,C42931,604290062,B293,604290062.jpg,1,1.0,data/pillbox_production_images_full_202008/604290062.jpg,7,2
1730,5024,27759,BROWN,CAPSULE,31722-228,ZONISAMIDE,C25158,317220228,228;IG,317220228.jpg,1,2.0,data/pillbox_production_images_full_202008/317220228.jpg,1,2
1731,5225,28599,ORANGE,ROUND,0173-0829,LEVITRA,C42931,001730829,BAYER;5,001730829.jpg,1,2.0,data/pillbox_production_images_full_202008/001730829.jpg,10,5
1732,2089,24666,ORANGE,ROUND,59630-630,ALTOPREV,C42927,596300630,60,596300630.jpg,1,1.0,data/pillbox_production_images_full_202008/596300630.jpg,10,5
1733,1217,40362,ORANGE,CAPSULE,31722-272,RAMIPRIL,C25158,317220272,IG272;2;5mg,317220272.jpg,1,3.0,data/pillbox_production_images_full_202008/317220272.jpg,1,5
1734,8454,39566,BROWN,OVAL,60505-0173,QUINAPRIL,C42931,605050173,APO;QU-10,605050173.jpg,1,2.0,data/pillbox_production_images_full_202008/605050173.jpg,7,2
1735,2934,27131,WHITE,OVAL,60505-0034,GEMFIBROZIL,C42931,605050034,APO;034;600,605050034.jpg,1,3.0,data/pillbox_production_images_full_202008/605050034.jpg,7,10
1736,7684,48319,WHITE,ROUND,31722-237,AMLODIPINE BESYLATE,C42998,31722-0237-10_C503E29F,237;IG,31722-0237-10_C503E29F.jpg,1,2.0,data/pillbox_production_images_full_202008/31722-0237-10_C503E29F.jpg,10,10
1737,6337,12430,WHITE,OVAL,60429-502,ALPRAZOLAM,C42998,604290502,S900,604290502.jpg,1,1.0,data/pillbox_production_images_full_202008/604290502.jpg,7,10
1738,1545,40534,BLUE,OVAL,51285-367,TREXALL,C42931,51285036701,b;928;7;1;2,51285036701.jpg,1,5.0,data/pillbox_production_images_full_202008/51285036701.jpg,7,1
1739,9494,11318,WHITE,CAPSULE,42291-841,TRIAMTERENE AND HYDROCHLOROTHIAZIDE,C25158,422910841,LANNETT;1632,422910841.jpg,1,2.0,data/pillbox_production_images_full_202008/422910841.jpg,1,10
1740,9094,41980,BLUE,ROUND,43353-544,PAROXETINE,C42931,433530544,M;N4,433530544.jpg,1,2.0,data/pillbox_production_images_full_202008/433530544.jpg,10,1
1741,243,8499,WHITE,OVAL,13668-096,PANTOPRAZOLE SODIUM,C42905,136680096,96,136680096.jpg,1,1.0,data/pillbox_production_images_full_202008/136680096.jpg,7,10
1742,3144,28447,WHITE,CAPSULE,0093-5298,METHYLPHENIDATE HYDROCHLORIDE,C42916,00093-5298-01_NLMIMAGE10_F7427BC3,93;5298;93;5298,00093-5298-01_NLMIMAGE10_F7427BC3.jpg,2,4.0,data/pillbox_production_images_full_202008/00093-5298-01_NLMIMAGE10_F7427BC3.jpg,1,10
1743,2042,38843,WHITE,ROUND,0591-3540,BUPROPION HYDROCHLORIDE,C42930,005913540,WPI;858,005913540.jpg,1,2.0,data/pillbox_production_images_full_202008/005913540.jpg,10,10
1744,978,25951,GREEN,ROUND,0781-1766,IMIPRAMINE HYDROCHLORIDE,C42931,007811766,GG;42,007811766.jpg,1,2.0,data/pillbox_production_images_full_202008/007811766.jpg,10,4
1745,7503,59423,GREEN,CAPSULE,66267-771,CHLORDIAZEPOXIDE HYDROCHLORIDE,C25158,00555015904,barr;159,00555015904.jpg,2,2.0,data/pillbox_production_images_full_202008/00555015904.jpg,1,4
1747,8715,62776,BLUE,OVAL,71335-0092,ETODOLAC,C42931,00093189301,93;1893,00093189301.jpg,1,2.0,data/pillbox_production_images_full_202008/00093189301.jpg,7,1
1748,7373,30855,BLUE,CAPSULE,51660-904,VALACYCLOVIR,C42998,516600904,RX904,516600904.jpg,1,1.0,data/pillbox_production_images_full_202008/516600904.jpg,1,1
1749,1331,27280,WHITE,OVAL,0093-7293,LEVOFLOXACIN,C42931,00093-7293-53_871C43D2,TEVA;7293,00093-7293-53_871C43D2.jpg,1,2.0,data/pillbox_production_images_full_202008/00093-7293-53_871C43D2.jpg,7,10
1750,3667,23357,WHITE,CAPSULE,0002-3228,STRATTERA,C25158,00002-3228-30_391E1C80,LILLY;3228;25;mg,00002-3228-30_391E1C80.jpg,2,4.0,data/pillbox_production_images_full_202008/00002-3228-30_391E1C80.jpg,1,10
1751,5792,15652,GREEN,ROUND,0781-1123,TRIAMTERENE HYDROCHLOROTHIAZIDE,C42998,00781-1123-05_4312A1D5,GG165,00781-1123-05_4312A1D5.jpg,1,1.0,data/pillbox_production_images_full_202008/00781-1123-05_4312A1D5.jpg,10,4
1752,8891,51481,WHITE,ROUND,0360-0182,GELSEMIUM SEMPERVIRENS,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
1753,4866,5307,WHITE,ROUND,60793-283,CORZIDE,C42998,607930283,KPI;283;Corzide;40;5,607930283.jpg,1,5.0,data/pillbox_production_images_full_202008/607930283.jpg,10,10
1754,4077,51448,WHITE,ROUND,0360-0129,CIMICIFUGA RACEMOSA,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
1755,7493,5308,WHITE,OVAL,0087-6071,GLUCOPHAGE,C42931,000876071,BMS;6071;1000,000876071.jpg,1,3.0,data/pillbox_production_images_full_202008/000876071.jpg,7,10
1756,9616,27582,GRAY,ROUND,60429-328,ESTRADIOL,C42998,604290328,WATSON;487,604290328.jpg,1,2.0,data/pillbox_production_images_full_202008/604290328.jpg,10,3
1757,4181,51412,WHITE,ROUND,0360-0033,APIS,C42998,NO_PRODUCT_IMAGE,,no_product_image.jpg,1,,data/pillbox_production_images_full_202008/no_product_image.jpg,10,10
1758,2174,31805,PURPLE,ROUND,0378-4028,DOXAZOSIN,C42998,00378-4028-01_2A05957C,M;D12,00378-4028-01_2A05957C.jpg,1,2.0,data/pillbox_production_images_full_202008/00378-4028-01_2A05957C.jpg,10,7
1759,7822,29451,PINK,ROUND,13811-648,MECLIZINE HCL,C42893,13811-0648-10_NLMIMAGE10_6F4537B9,ET1,13811-0648-10_NLMIMAGE10_6F4537B9.jpg,1,1.0,data/pillbox_production_images_full_202008/13811-0648-10_NLMIMAGE10_6F4537B9.jpg,10,6
1760,8071,41244,BLUE,OVAL,59762-3721,ALPRAZOLAM,C42998,597623721,G3721,597623721.jpg,1,1.0,data/pillbox_production_images_full_202008/597623721.jpg,7,1
1761,7225,18262,YELLOW,OVAL,51138-587,SERTRALINE HYDROCHLORIDE,C42931,511380587,5;6;W,511380587.jpg,1,3.0,data/pillbox_production_images_full_202008/511380587.jpg,7,11
1762,2296,8784,PURPLE,OVAL,61958-1101,COMPLERA,C42931,619581101,GSI,619581101.jpg,1,1.0,data/pillbox_production_images_full_202008/619581101.jpg,7,7
1763,3707,19871,WHITE,ROUND,0378-0761,CYCLOBENZAPRINE HYDROCHLORIDE,C42931,003780761,M;761,003780761.jpg,1,2.0,data/pillbox_production_images_full_202008/003780761.jpg,10,10
1764,3655,44486,WHITE,ROUND,0009-0137,LONITEN,C42998,000090137,Loniten;10,000090137.jpg,1,2.0,data/pillbox_production_images_full_202008/000090137.jpg,10,10
1765,7018,26729,ORANGE,ROUND,64679-925,ENALAPRIL MALEATE,C42998,646790925,W;925,646790925.jpg,1,2.0,data/pillbox_production_images_full_202008/646790925.jpg,10,5
1766,8237,29528,RED,RECTANGLE,60505-0166,FLUVOXAMINE MALEATE,C42998,605050166,APO;FLU100,605050166.jpg,1,2.0,data/pillbox_production_images_full_202008/605050166.jpg,9,8
1767,1877,18531,WHITE,ROUND,63717-910,ELIPHOS,C42998,637170910,CYP910,637170910.jpg,1,1.0,data/pillbox_production_images_full_202008/637170910.jpg,10,10
1768,3699,23237,GREEN,OVAL,0603-5688,RISPERIDONE,C42931,00603-5688-20_000E8024,5688;V,00603-5688-20_000E8024.jpg,1,2.0,data/pillbox_production_images_full_202008/00603-5688-20_000E8024.jpg,7,4
1769,9309,12613,BROWN,CAPSULE,63187-177,VENLAFAXINE HYDROCHLORIDE,C42916,00093-7385-56_SPLIMAGE30_002F802C,93;7385;93;7385,00093-7385-56_SPLIMAGE30_002F802C.jpg,1,4.0,data/pillbox_production_images_full_202008/00093-7385-56_SPLIMAGE30_002F802C.jpg,1,2
1770,7987,22843,YELLOW,OVAL,65162-442,MECLIZINE HYDROCHLORIDE,C42998,651620442,AN;442,651620442.jpg,1,2.0,data/pillbox_production_images_full_202008/651620442.jpg,7,11
1771,5221,38361,PINK,TRAPEZOID,59762-5016,FLUCONAZOLE,C42998,597625016,FLZ;100,597625016.jpg,1,2.0,data/pillbox_production_images_full_202008/597625016.jpg,13,6
1772,7110,16906,WHITE,OVAL,60429-737,PAROXETINE,C42931,604290737,APO;101,604290737.jpg,1,2.0,data/pillbox_production_images_full_202008/604290737.jpg,7,10
1773,7032,36924,WHITE,ROUND,0078-0469,EXJADE,C61005,000780469,J;250;NVR,000780469.jpg,1,3.0,data/pillbox_production_images_full_202008/000780469.jpg,10,10
1774,1757,41550,BLUE,OVAL,68382-055,WARFARIN SODIUM,C42998,68382-0055-01_35129A84,WAR;4,68382-0055-01_35129A84.jpg,1,2.0,data/pillbox_production_images_full_202008/68382-0055-01_35129A84.jpg,7,1
1775,8838,64712,WHITE,OVAL,71335-0840,WARFARIN SODIUM,C42998,00093172001,TV;10;1720,00093172001.jpg,1,3.0,data/pillbox_production_images_full_202008/00093172001.jpg,7,10
1776,3597,34590,YELLOW,OVAL,0003-5195,PRAVACHOL,C42998,000035195,BMS;80,000035195.jpg,1,2.0,data/pillbox_production_images_full_202008/000035195.jpg,7,11
1777,4615,17090,WHITE,OVAL,60429-703,PENTOXIFYLLINE,C42927,604290703,APO;033,604290703.jpg,1,2.0,data/pillbox_production_images_full_202008/604290703.jpg,7,10
1778,1836,36762,WHITE,ROUND,60429-116,CHLOROTHIAZIDE,C42998,604290116,Westward;209,604290116.jpg,1,2.0,data/pillbox_production_images_full_202008/604290116.jpg,10,10
1779,4367,83191,BROWN,OVAL,55154-8187,OXCARBAZEPINE,C42931,51991-0292-01_AC23D61E,B2;92,51991-0292-01_AC23D61E.jpg,1,2.0,data/pillbox_production_images_full_202008/51991-0292-01_AC23D61E.jpg,7,2
1780,4043,42326,WHITE,CAPSULE,68084-996,PRAZOSIN HYDROCHLORIDE,C25158,1_MG_CAPSULE,TEVA;4067,1_mg_Capsule.jpg,1,2.0,data/pillbox_production_images_full_202008/1_mg_Capsule.jpg,1,10
1781,4518,5780,PURPLE,OVAL,50844-611,IBUPROFEN PM,C42954,50844-0611-19_NLMIMAGE10_903BC81E,1007,50844-0611-19_NLMIMAGE10_903BC81E.jpg,1,1.0,data/pillbox_production_images_full_202008/50844-0611-19_NLMIMAGE10_903BC81E.jpg,7,7
1783,8678,40391,WHITE,ROUND,60429-141,METOPROLOL SUCCINATE,C42930,604290141,832,604290141.jpg,1,1.0,data/pillbox_production_images_full_202008/604290141.jpg,10,10
